chrom	start	end	window_start	window_end	rel_disruption_start	rel_disruption_end	type
chr11	53250000	53260000	52600784	53911504	647168	649216	down1
chr11	57460000	57470000	56810784	58121504	647168	649216	down1
chr11	77100000	77110000	76450784	77761504	647168	649216	down1
chr11	78830000	78840000	78180784	79491504	647168	649216	down1
chr11	82910000	82920000	82260784	83571504	647168	649216	down1
chr11	105910000	105920000	105260784	106571504	647168	649216	down1
chr11	109860000	109870000	109210784	110521504	647168	649216	down1
chr11	113160000	113170000	112510784	113821504	647168	649216	down1
chr11	117380000	117390000	116730784	118041504	647168	649216	down1
chr12	8300000	8310000	7650784	8961504	647168	649216	down1
chr12	10590000	10600000	9940784	11251504	647168	649216	down1
chr12	32890000	32900000	32240784	33551504	647168	649216	down1
chr12	40830000	40840000	40180784	41491504	647168	649216	down1
chr12	41480000	41490000	40830784	42141504	647168	649216	down1
chr12	50940000	50950000	50290784	51601504	647168	649216	down1
chr12	57820000	57830000	57170784	58481504	647168	649216	down1
chr12	74010000	74020000	73360784	74671504	647168	649216	down1
chr12	77000000	77010000	76350784	77661504	647168	649216	down1
chr12	78050000	78060000	77400784	78711504	647168	649216	down1
chr12	80720000	80730000	80070784	81381504	647168	649216	down1
chr12	83500000	83510000	82850784	84161504	647168	649216	down1
chr12	89450000	89460000	88800784	90111504	647168	649216	down1
chr12	92300000	92310000	91650784	92961504	647168	649216	down1
chr12	113210000	113220000	112560784	113871504	647168	649216	down1
chr13	19690000	19700000	19040784	20351504	647168	649216	down1
chr13	20290000	20300000	19640784	20951504	647168	649216	down1
chr13	21710000	21720000	21060784	22371504	647168	649216	down1
chr13	21800000	21810000	21150784	22461504	647168	649216	down1
chr13	41630000	41640000	40980784	42291504	647168	649216	down1
chr13	42820000	42830000	42170784	43481504	647168	649216	down1
chr13	47300000	47310000	46650784	47961504	647168	649216	down1
chr13	51830000	51840000	51180784	52491504	647168	649216	down1
chr13	57260000	57270000	56610784	57921504	647168	649216	down1
chr13	64440000	64450000	63790784	65101504	647168	649216	down1
chr13	73640000	73650000	72990784	74301504	647168	649216	down1
chr13	81430000	81440000	80780784	82091504	647168	649216	down1
chr13	89540000	89550000	88890784	90201504	647168	649216	down1
chr13	100110000	100120000	99460784	100771504	647168	649216	down1
chr13	109210000	109220000	108560784	109871504	647168	649216	down1
chr13	110380000	110390000	109730784	111041504	647168	649216	down1
chr13	113870000	113880000	113220784	114531504	647168	649216	down1
chr14	8350000	8360000	7700784	9011504	647168	649216	down1
chr14	12140000	12150000	11490784	12801504	647168	649216	down1
chr14	21120000	21130000	20470784	21781504	647168	649216	down1
chr14	29110000	29120000	28460784	29771504	647168	649216	down1
chr14	34810000	34820000	34160784	35471504	647168	649216	down1
chr14	48360000	48370000	47710784	49021504	647168	649216	down1
chr14	51090000	51100000	50440784	51751504	647168	649216	down1
chr14	59600000	59610000	58950784	60261504	647168	649216	down1
chr14	67670000	67680000	67020784	68331504	647168	649216	down1
chr14	72290000	72300000	71640784	72951504	647168	649216	down1
chr14	76470000	76480000	75820784	77131504	647168	649216	down1
chr14	78280000	78290000	77630784	78941504	647168	649216	down1
chr14	87450000	87460000	86800784	88111504	647168	649216	down1
chr14	102510000	102520000	101860784	103171504	647168	649216	down1
chr14	104030000	104040000	103380784	104691504	647168	649216	down1
chr14	114790000	114800000	114140784	115451504	647168	649216	down1
chr15	11030000	11040000	10380784	11691504	647168	649216	down1
chr15	11960000	11970000	11310784	12621504	647168	649216	down1
chr15	32760000	32770000	32110784	33421504	647168	649216	down1
chr15	40160000	40170000	39510784	40821504	647168	649216	down1
chr15	44830000	44840000	44180784	45491504	647168	649216	down1
chr15	55550000	55560000	54900784	56211504	647168	649216	down1
chr15	56060000	56070000	55410784	56721504	647168	649216	down1
chr15	59380000	59390000	58730784	60041504	647168	649216	down1
chr15	76190000	76200000	75540784	76851504	647168	649216	down1
chr15	80260000	80270000	79610784	80921504	647168	649216	down1
chr15	80700000	80710000	80050784	81361504	647168	649216	down1
chr15	85260000	85270000	84610784	85921504	647168	649216	down1
chr15	97190000	97200000	96540784	97851504	647168	649216	down1
chr15	97660000	97670000	97010784	98321504	647168	649216	down1
chr15	101980000	101990000	101330784	102641504	647168	649216	down1
chr16	13110000	13120000	12460784	13771504	647168	649216	down1
chr16	21190000	21200000	20540784	21851504	647168	649216	down1
chr16	22560000	22570000	21910784	23221504	647168	649216	down1
chr16	25340000	25350000	24690784	26001504	647168	649216	down1
chr16	27460000	27470000	26810784	28121504	647168	649216	down1
chr16	41240000	41250000	40590784	41901504	647168	649216	down1
chr16	42160000	42170000	41510784	42821504	647168	649216	down1
chr16	44140000	44150000	43490784	44801504	647168	649216	down1
chr16	55470000	55480000	54820784	56131504	647168	649216	down1
chr16	64740000	64750000	64090784	65401504	647168	649216	down1
chr16	71240000	71250000	70590784	71901504	647168	649216	down1
chr16	72210000	72220000	71560784	72871504	647168	649216	down1
chr16	72980000	72990000	72330784	73641504	647168	649216	down1
chr16	89760000	89770000	89110784	90421504	647168	649216	down1
chr16	91930000	91940000	91280784	92591504	647168	649216	down1
chr17	14520000	14530000	13870784	15181504	647168	649216	down1
chr17	40820000	40830000	40170784	41481504	647168	649216	down1
chr17	42600000	42610000	41950784	43261504	647168	649216	down1
chr17	44260000	44270000	43610784	44921504	647168	649216	down1
chr17	58900000	58910000	58250784	59561504	647168	649216	down1
chr17	73300000	73310000	72650784	73961504	647168	649216	down1
chr17	78590000	78600000	77940784	79251504	647168	649216	down1
chr17	83270000	83280000	82620784	83931504	647168	649216	down1
chr17	86900000	86910000	86250784	87561504	647168	649216	down1
chr17	88640000	88650000	87990784	89301504	647168	649216	down1
chr18	3490000	3500000	2840784	4151504	647168	649216	down1
chr18	19930000	19940000	19280784	20591504	647168	649216	down1
chr18	33790000	33800000	33140784	34451504	647168	649216	down1
chr18	50130000	50140000	49480784	50791504	647168	649216	down1
chr18	57970000	57980000	57320784	58631504	647168	649216	down1
chr18	58480000	58490000	57830784	59141504	647168	649216	down1
chr18	59080000	59090000	58430784	59741504	647168	649216	down1
chr18	75600000	75610000	74950784	76261504	647168	649216	down1
chr19	20340000	20350000	19690784	21001504	647168	649216	down1
chr19	28760000	28770000	28110784	29421504	647168	649216	down1
chr19	30210000	30220000	29560784	30871504	647168	649216	down1
chr19	50180000	50190000	49530784	50841504	647168	649216	down1
chr19	52990000	53000000	52340784	53651504	647168	649216	down1
chr2	13270000	13280000	12620784	13931504	647168	649216	down1
chr2	17410000	17420000	16760784	18071504	647168	649216	down1
chr2	27770000	27780000	27120784	28431504	647168	649216	down1
chr2	37810000	37820000	37160784	38471504	647168	649216	down1
chr2	48880000	48890000	48230784	49541504	647168	649216	down1
chr2	73550000	73560000	72900784	74211504	647168	649216	down1
chr2	75150000	75160000	74500784	75811504	647168	649216	down1
chr2	93190000	93200000	92540784	93851504	647168	649216	down1
chr2	110220000	110230000	109570784	110881504	647168	649216	down1
chr2	113490000	113500000	112840784	114151504	647168	649216	down1
chr2	118240000	118250000	117590784	118901504	647168	649216	down1
chr2	118630000	118640000	117980784	119291504	647168	649216	down1
chr2	155810000	155820000	155160784	156471504	647168	649216	down1
chr2	160590000	160600000	159940784	161251504	647168	649216	down1
chr2	165770000	165780000	165120784	166431504	647168	649216	down1
chr2	166080000	166090000	165430784	166741504	647168	649216	down1
chr2	172210000	172220000	171560784	172871504	647168	649216	down1
chr3	9710000	9720000	9060784	10371504	647168	649216	down1
chr3	22300000	22310000	21650784	22961504	647168	649216	down1
chr3	31140000	31150000	30490784	31801504	647168	649216	down1
chr3	50900000	50910000	50250784	51561504	647168	649216	down1
chr3	52250000	52260000	51600784	52911504	647168	649216	down1
chr3	57840000	57850000	57190784	58501504	647168	649216	down1
chr3	59070000	59080000	58420784	59731504	647168	649216	down1
chr3	68050000	68060000	67400784	68711504	647168	649216	down1
chr3	80070000	80080000	79420784	80731504	647168	649216	down1
chr3	107200000	107210000	106550784	107861504	647168	649216	down1
chr3	113080000	113090000	112430784	113741504	647168	649216	down1
chr3	127970000	127980000	127320784	128631504	647168	649216	down1
chr3	128340000	128350000	127690784	129001504	647168	649216	down1
chr3	133310000	133320000	132660784	133971504	647168	649216	down1
chr3	146180000	146190000	145530784	146841504	647168	649216	down1
chr3	153650000	153660000	153000784	154311504	647168	649216	down1
chr4	3960000	3970000	3310784	4621504	647168	649216	down1
chr4	15320000	15330000	14670784	15981504	647168	649216	down1
chr4	32570000	32580000	31920784	33231504	647168	649216	down1
chr4	43420000	43430000	42770784	44081504	647168	649216	down1
chr4	47410000	47420000	46760784	48071504	647168	649216	down1
chr4	48690000	48700000	48040784	49351504	647168	649216	down1
chr4	63360000	63370000	62710784	64021504	647168	649216	down1
chr4	64830000	64840000	64180784	65491504	647168	649216	down1
chr4	70620000	70630000	69970784	71281504	647168	649216	down1
chr4	80510000	80520000	79860784	81171504	647168	649216	down1
chr4	81170000	81180000	80520784	81831504	647168	649216	down1
chr4	83590000	83600000	82940784	84251504	647168	649216	down1
chr4	87360000	87370000	86710784	88021504	647168	649216	down1
chr4	109720000	109730000	109070784	110381504	647168	649216	down1
chr4	110020000	110030000	109370784	110681504	647168	649216	down1
chr4	115100000	115110000	114450784	115761504	647168	649216	down1
chr4	127360000	127370000	126710784	128021504	647168	649216	down1
chr4	139870000	139880000	139220784	140531504	647168	649216	down1
chr4	151150000	151160000	150500784	151811504	647168	649216	down1
chr5	7990000	8000000	7340784	8651504	647168	649216	down1
chr5	33030000	33040000	32380784	33691504	647168	649216	down1
chr5	49960000	49970000	49310784	50621504	647168	649216	down1
chr5	62480000	62490000	61830784	63141504	647168	649216	down1
chr5	90200000	90210000	89550784	90861504	647168	649216	down1
chr5	98340000	98350000	97690784	99001504	647168	649216	down1
chr5	102140000	102150000	101490784	102801504	647168	649216	down1
chr5	117500000	117510000	116850784	118161504	647168	649216	down1
chr5	128440000	128450000	127790784	129101504	647168	649216	down1
chr5	131430000	131440000	130780784	132091504	647168	649216	down1
chr5	146910000	146920000	146260784	147571504	647168	649216	down1
chr6	6000000	6010000	5350784	6661504	647168	649216	down1
chr6	13280000	13290000	12630784	13941504	647168	649216	down1
chr6	18080000	18090000	17430784	18741504	647168	649216	down1
chr6	31660000	31670000	31010784	32321504	647168	649216	down1
chr6	37040000	37050000	36390784	37701504	647168	649216	down1
chr6	56690000	56700000	56040784	57351504	647168	649216	down1
chr6	60550000	60560000	59900784	61211504	647168	649216	down1
chr6	61310000	61320000	60660784	61971504	647168	649216	down1
chr6	64650000	64660000	64000784	65311504	647168	649216	down1
chr6	66530000	66540000	65880784	67191504	647168	649216	down1
chr6	77620000	77630000	76970784	78281504	647168	649216	down1
chr6	88110000	88120000	87460784	88771504	647168	649216	down1
chr6	100880000	100890000	100230784	101541504	647168	649216	down1
chr6	101260000	101270000	100610784	101921504	647168	649216	down1
chr6	103690000	103700000	103040784	104351504	647168	649216	down1
chr6	129250000	129260000	128600784	129911504	647168	649216	down1
chr6	143210000	143220000	142560784	143871504	647168	649216	down1
chr7	17060000	17070000	16410784	17721504	647168	649216	down1
chr7	37350000	37360000	36700784	38011504	647168	649216	down1
chr7	43920000	43930000	43270784	44581504	647168	649216	down1
chr7	45450000	45460000	44800784	46111504	647168	649216	down1
chr7	48740000	48750000	48090784	49401504	647168	649216	down1
chr7	68360000	68370000	67710784	69021504	647168	649216	down1
chr7	73420000	73430000	72770784	74081504	647168	649216	down1
chr7	74360000	74370000	73710784	75021504	647168	649216	down1
chr7	75910000	75920000	75260784	76571504	647168	649216	down1
chr7	86210000	86220000	85560784	86871504	647168	649216	down1
chr7	90410000	90420000	89760784	91071504	647168	649216	down1
chr7	101650000	101660000	101000784	102311504	647168	649216	down1
chr7	110640000	110650000	109990784	111301504	647168	649216	down1
chr7	118100000	118110000	117450784	118761504	647168	649216	down1
chr7	118300000	118310000	117650784	118961504	647168	649216	down1
chr7	119010000	119020000	118360784	119671504	647168	649216	down1
chr7	125390000	125400000	124740784	126051504	647168	649216	down1
chr7	129640000	129650000	128990784	130301504	647168	649216	down1
chr7	132210000	132220000	131560784	132871504	647168	649216	down1
chr7	138830000	138840000	138180784	139491504	647168	649216	down1
chr7	143150000	143160000	142500784	143811504	647168	649216	down1
chr8	10410000	10420000	9760784	11071504	647168	649216	down1
chr8	15130000	15140000	14480784	15791504	647168	649216	down1
chr8	17530000	17540000	16880784	18191504	647168	649216	down1
chr8	24540000	24550000	23890784	25201504	647168	649216	down1
chr8	35850000	35860000	35200784	36511504	647168	649216	down1
chr8	36520000	36530000	35870784	37181504	647168	649216	down1
chr8	41440000	41450000	40790784	42101504	647168	649216	down1
chr8	50290000	50300000	49640784	50951504	647168	649216	down1
chr8	54490000	54500000	53840784	55151504	647168	649216	down1
chr8	84630000	84640000	83980784	85291504	647168	649216	down1
chr8	102780000	102790000	102130784	103441504	647168	649216	down1
chr8	106680000	106690000	106030784	107341504	647168	649216	down1
chr8	112040000	112050000	111390784	112701504	647168	649216	down1
chr8	117890000	117900000	117240784	118551504	647168	649216	down1
chr8	119380000	119390000	118730784	120041504	647168	649216	down1
chr8	127190000	127200000	126540784	127851504	647168	649216	down1
chr9	10900000	10910000	10250784	11561504	647168	649216	down1
chr9	15680000	15690000	15030784	16341504	647168	649216	down1
chr9	26770000	26780000	26120784	27431504	647168	649216	down1
chr9	29650000	29660000	29000784	30311504	647168	649216	down1
chr9	40800000	40810000	40150784	41461504	647168	649216	down1
chr9	49490000	49500000	48840784	50151504	647168	649216	down1
chr9	51150000	51160000	50500784	51811504	647168	649216	down1
chr9	60240000	60250000	59590784	60901504	647168	649216	down1
chr9	68010000	68020000	67360784	68671504	647168	649216	down1
chr9	69290000	69300000	68640784	69951504	647168	649216	down1
chr9	69500000	69510000	68850784	70161504	647168	649216	down1
chr9	80290000	80300000	79640784	80951504	647168	649216	down1
chr9	87020000	87030000	86370784	87681504	647168	649216	down1
chr9	88220000	88230000	87570784	88881504	647168	649216	down1
chr9	94730000	94740000	94080784	95391504	647168	649216	down1
chr9	103990000	104000000	103340784	104651504	647168	649216	down1
chr9	116060000	116070000	115410784	116721504	647168	649216	down1
chr9	121450000	121460000	120800784	122111504	647168	649216	down1
chr9	122720000	122730000	122070784	123381504	647168	649216	down1
chr1	4770000	4780000	4120784	5431504	645120	647168	down2
chr1	5900000	5910000	5250784	6561504	645120	647168	down2
chr1	9540000	9550000	8890784	10201504	645120	647168	down2
chr1	11650000	11660000	11000784	12311504	645120	647168	down2
chr1	14720000	14730000	14070784	15381504	645120	647168	down2
chr1	21410000	21420000	20760784	22071504	645120	647168	down2
chr1	38780000	38790000	38130784	39441504	645120	647168	down2
chr1	44740000	44750000	44090784	45401504	645120	647168	down2
chr1	55400000	55410000	54750784	56061504	645120	647168	down2
chr1	67180000	67190000	66530784	67841504	645120	647168	down2
chr1	78720000	78730000	78070784	79381504	645120	647168	down2
chr1	86590000	86600000	85940784	87251504	645120	647168	down2
chr1	89630000	89640000	88980784	90291504	645120	647168	down2
chr1	98390000	98400000	97740784	99051504	645120	647168	down2
chr1	103790000	103800000	103140784	104451504	645120	647168	down2
chr1	119080000	119090000	118430784	119741504	645120	647168	down2
chr1	120580000	120590000	119930784	121241504	645120	647168	down2
chr1	126990000	127000000	126340784	127651504	645120	647168	down2
chr1	135130000	135140000	134480784	135791504	645120	647168	down2
chr1	144380000	144390000	143730784	145041504	645120	647168	down2
chr1	161730000	161740000	161080784	162391504	645120	647168	down2
chr1	167660000	167670000	167010784	168321504	645120	647168	down2
chr1	167930000	167940000	167280784	168591504	645120	647168	down2
chr1	179470000	179480000	178820784	180131504	645120	647168	down2
chr1	192720000	192730000	192070784	193381504	645120	647168	down2
chr10	5160000	5170000	4510784	5821504	645120	647168	down2
chr10	8240000	8250000	7590784	8901504	645120	647168	down2
chr10	13010000	13020000	12360784	13671504	645120	647168	down2
chr10	39520000	39530000	38870784	40181504	645120	647168	down2
chr10	42290000	42300000	41640784	42951504	645120	647168	down2
chr10	45040000	45050000	44390784	45701504	645120	647168	down2
chr10	45370000	45380000	44720784	46031504	645120	647168	down2
chr10	57440000	57450000	56790784	58101504	645120	647168	down2
chr10	60760000	60770000	60110784	61421504	645120	647168	down2
chr10	69650000	69660000	69000784	70311504	645120	647168	down2
chr10	70960000	70970000	70310784	71621504	645120	647168	down2
chr10	71420000	71430000	70770784	72081504	645120	647168	down2
chr10	102440000	102450000	101790784	103101504	645120	647168	down2
chr10	106600000	106610000	105950784	107261504	645120	647168	down2
chr11	7200000	7210000	6550784	7861504	645120	647168	down2
chr11	25860000	25870000	25210784	26521504	645120	647168	down2
chr11	31940000	31950000	31290784	32601504	645120	647168	down2
chr11	40140000	40150000	39490784	40801504	645120	647168	down2
chr11	53250000	53260000	52600784	53911504	645120	647168	down2
chr11	57460000	57470000	56810784	58121504	645120	647168	down2
chr11	77100000	77110000	76450784	77761504	645120	647168	down2
chr11	78830000	78840000	78180784	79491504	645120	647168	down2
chr11	82910000	82920000	82260784	83571504	645120	647168	down2
chr11	105910000	105920000	105260784	106571504	645120	647168	down2
chr11	109860000	109870000	109210784	110521504	645120	647168	down2
chr11	113160000	113170000	112510784	113821504	645120	647168	down2
chr11	117380000	117390000	116730784	118041504	645120	647168	down2
chr12	8300000	8310000	7650784	8961504	645120	647168	down2
chr12	10590000	10600000	9940784	11251504	645120	647168	down2
chr12	32890000	32900000	32240784	33551504	645120	647168	down2
chr12	40830000	40840000	40180784	41491504	645120	647168	down2
chr12	41480000	41490000	40830784	42141504	645120	647168	down2
chr12	50940000	50950000	50290784	51601504	645120	647168	down2
chr12	57820000	57830000	57170784	58481504	645120	647168	down2
chr12	74010000	74020000	73360784	74671504	645120	647168	down2
chr12	77000000	77010000	76350784	77661504	645120	647168	down2
chr12	78050000	78060000	77400784	78711504	645120	647168	down2
chr12	80720000	80730000	80070784	81381504	645120	647168	down2
chr12	83500000	83510000	82850784	84161504	645120	647168	down2
chr12	89450000	89460000	88800784	90111504	645120	647168	down2
chr12	92300000	92310000	91650784	92961504	645120	647168	down2
chr12	113210000	113220000	112560784	113871504	645120	647168	down2
chr13	19690000	19700000	19040784	20351504	645120	647168	down2
chr13	20290000	20300000	19640784	20951504	645120	647168	down2
chr13	21710000	21720000	21060784	22371504	645120	647168	down2
chr13	21800000	21810000	21150784	22461504	645120	647168	down2
chr13	41630000	41640000	40980784	42291504	645120	647168	down2
chr13	42820000	42830000	42170784	43481504	645120	647168	down2
chr13	47300000	47310000	46650784	47961504	645120	647168	down2
chr13	51830000	51840000	51180784	52491504	645120	647168	down2
chr13	57260000	57270000	56610784	57921504	645120	647168	down2
chr13	64440000	64450000	63790784	65101504	645120	647168	down2
chr13	73640000	73650000	72990784	74301504	645120	647168	down2
chr13	81430000	81440000	80780784	82091504	645120	647168	down2
chr13	89540000	89550000	88890784	90201504	645120	647168	down2
chr13	100110000	100120000	99460784	100771504	645120	647168	down2
chr13	109210000	109220000	108560784	109871504	645120	647168	down2
chr13	110380000	110390000	109730784	111041504	645120	647168	down2
chr13	113870000	113880000	113220784	114531504	645120	647168	down2
chr14	8350000	8360000	7700784	9011504	645120	647168	down2
chr14	12140000	12150000	11490784	12801504	645120	647168	down2
chr14	21120000	21130000	20470784	21781504	645120	647168	down2
chr14	29110000	29120000	28460784	29771504	645120	647168	down2
chr14	34810000	34820000	34160784	35471504	645120	647168	down2
chr14	48360000	48370000	47710784	49021504	645120	647168	down2
chr14	51090000	51100000	50440784	51751504	645120	647168	down2
chr14	59600000	59610000	58950784	60261504	645120	647168	down2
chr14	67670000	67680000	67020784	68331504	645120	647168	down2
chr14	72290000	72300000	71640784	72951504	645120	647168	down2
chr14	76470000	76480000	75820784	77131504	645120	647168	down2
chr14	78280000	78290000	77630784	78941504	645120	647168	down2
chr14	87450000	87460000	86800784	88111504	645120	647168	down2
chr14	102510000	102520000	101860784	103171504	645120	647168	down2
chr14	104030000	104040000	103380784	104691504	645120	647168	down2
chr14	114790000	114800000	114140784	115451504	645120	647168	down2
chr15	11030000	11040000	10380784	11691504	645120	647168	down2
chr15	11960000	11970000	11310784	12621504	645120	647168	down2
chr15	32760000	32770000	32110784	33421504	645120	647168	down2
chr15	40160000	40170000	39510784	40821504	645120	647168	down2
chr15	44830000	44840000	44180784	45491504	645120	647168	down2
chr15	55550000	55560000	54900784	56211504	645120	647168	down2
chr15	56060000	56070000	55410784	56721504	645120	647168	down2
chr15	59380000	59390000	58730784	60041504	645120	647168	down2
chr15	76190000	76200000	75540784	76851504	645120	647168	down2
chr15	80260000	80270000	79610784	80921504	645120	647168	down2
chr15	80700000	80710000	80050784	81361504	645120	647168	down2
chr15	85260000	85270000	84610784	85921504	645120	647168	down2
chr15	97190000	97200000	96540784	97851504	645120	647168	down2
chr15	97660000	97670000	97010784	98321504	645120	647168	down2
chr15	101980000	101990000	101330784	102641504	645120	647168	down2
chr16	13110000	13120000	12460784	13771504	645120	647168	down2
chr16	21190000	21200000	20540784	21851504	645120	647168	down2
chr16	22560000	22570000	21910784	23221504	645120	647168	down2
chr16	25340000	25350000	24690784	26001504	645120	647168	down2
chr16	27460000	27470000	26810784	28121504	645120	647168	down2
chr16	41240000	41250000	40590784	41901504	645120	647168	down2
chr16	42160000	42170000	41510784	42821504	645120	647168	down2
chr16	44140000	44150000	43490784	44801504	645120	647168	down2
chr16	55470000	55480000	54820784	56131504	645120	647168	down2
chr16	64740000	64750000	64090784	65401504	645120	647168	down2
chr16	71240000	71250000	70590784	71901504	645120	647168	down2
chr16	72210000	72220000	71560784	72871504	645120	647168	down2
chr16	72980000	72990000	72330784	73641504	645120	647168	down2
chr16	89760000	89770000	89110784	90421504	645120	647168	down2
chr16	91930000	91940000	91280784	92591504	645120	647168	down2
chr17	14520000	14530000	13870784	15181504	645120	647168	down2
chr17	40820000	40830000	40170784	41481504	645120	647168	down2
chr17	42600000	42610000	41950784	43261504	645120	647168	down2
chr17	44260000	44270000	43610784	44921504	645120	647168	down2
chr17	58900000	58910000	58250784	59561504	645120	647168	down2
chr17	73300000	73310000	72650784	73961504	645120	647168	down2
chr17	78590000	78600000	77940784	79251504	645120	647168	down2
chr17	83270000	83280000	82620784	83931504	645120	647168	down2
chr17	86900000	86910000	86250784	87561504	645120	647168	down2
chr17	88640000	88650000	87990784	89301504	645120	647168	down2
chr18	3490000	3500000	2840784	4151504	645120	647168	down2
chr18	19930000	19940000	19280784	20591504	645120	647168	down2
chr18	33790000	33800000	33140784	34451504	645120	647168	down2
chr18	50130000	50140000	49480784	50791504	645120	647168	down2
chr18	57970000	57980000	57320784	58631504	645120	647168	down2
chr18	58480000	58490000	57830784	59141504	645120	647168	down2
chr18	59080000	59090000	58430784	59741504	645120	647168	down2
chr18	75600000	75610000	74950784	76261504	645120	647168	down2
chr19	20340000	20350000	19690784	21001504	645120	647168	down2
chr19	28760000	28770000	28110784	29421504	645120	647168	down2
chr19	30210000	30220000	29560784	30871504	645120	647168	down2
chr19	50180000	50190000	49530784	50841504	645120	647168	down2
chr19	52990000	53000000	52340784	53651504	645120	647168	down2
chr2	13270000	13280000	12620784	13931504	645120	647168	down2
chr2	17410000	17420000	16760784	18071504	645120	647168	down2
chr2	27770000	27780000	27120784	28431504	645120	647168	down2
chr2	37810000	37820000	37160784	38471504	645120	647168	down2
chr2	48880000	48890000	48230784	49541504	645120	647168	down2
chr2	73550000	73560000	72900784	74211504	645120	647168	down2
chr2	75150000	75160000	74500784	75811504	645120	647168	down2
chr2	93190000	93200000	92540784	93851504	645120	647168	down2
chr2	110220000	110230000	109570784	110881504	645120	647168	down2
chr2	113490000	113500000	112840784	114151504	645120	647168	down2
chr2	118240000	118250000	117590784	118901504	645120	647168	down2
chr2	118630000	118640000	117980784	119291504	645120	647168	down2
chr2	155810000	155820000	155160784	156471504	645120	647168	down2
chr2	160590000	160600000	159940784	161251504	645120	647168	down2
chr2	165770000	165780000	165120784	166431504	645120	647168	down2
chr2	166080000	166090000	165430784	166741504	645120	647168	down2
chr2	172210000	172220000	171560784	172871504	645120	647168	down2
chr3	9710000	9720000	9060784	10371504	645120	647168	down2
chr3	22300000	22310000	21650784	22961504	645120	647168	down2
chr3	31140000	31150000	30490784	31801504	645120	647168	down2
chr3	50900000	50910000	50250784	51561504	645120	647168	down2
chr3	52250000	52260000	51600784	52911504	645120	647168	down2
chr3	57840000	57850000	57190784	58501504	645120	647168	down2
chr3	59070000	59080000	58420784	59731504	645120	647168	down2
chr3	68050000	68060000	67400784	68711504	645120	647168	down2
chr3	80070000	80080000	79420784	80731504	645120	647168	down2
chr3	107200000	107210000	106550784	107861504	645120	647168	down2
chr3	113080000	113090000	112430784	113741504	645120	647168	down2
chr3	127970000	127980000	127320784	128631504	645120	647168	down2
chr3	128340000	128350000	127690784	129001504	645120	647168	down2
chr3	133310000	133320000	132660784	133971504	645120	647168	down2
chr3	146180000	146190000	145530784	146841504	645120	647168	down2
chr3	153650000	153660000	153000784	154311504	645120	647168	down2
chr4	3960000	3970000	3310784	4621504	645120	647168	down2
chr4	15320000	15330000	14670784	15981504	645120	647168	down2
chr4	32570000	32580000	31920784	33231504	645120	647168	down2
chr4	43420000	43430000	42770784	44081504	645120	647168	down2
chr4	47410000	47420000	46760784	48071504	645120	647168	down2
